,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,position,initial_cost,team_name
625,Andy,Carroll,3,1,36,742,13,110.2,145.4,344.0,6,106,58.8,3,1,5,0.3,57,4,FWD,60,WHU
626,Diafra,Sakho,2,1,24,294,11,25.1,77.6,110.0,1,65,21.2,0,0,2,0.1,55,4,FWD,55,WHU
627,Ashley,Fletcher,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,45,4,FWD,45,WHU
628,Enner,Valencia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,4,FWD,50,WHU
629,Joe,Hart,0,1,59,1710,39,20.0,382.8,0.0,3,341,40.2,4,0,0,5.7,42,1,GK,45,WHU
630,Javier,Hernández Balcázar,8,2,93,1537,36,312.4,373.6,476.0,14,309,115.0,6,0,3,7.2,67,4,FWD,70,WHU
631,Declan,Rice,0,0,41,1421,29,35.7,310.4,29.0,0,280,37.5,3,0,1,0.1,44,2,DEF,45,WHU
632,Sead,Haksabanovic,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,3,MID,50,WHU
633,Antonio,Martinez Lopez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,4,FWD,50,WHU
634,Domingos,Quina,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,WHU
635,Ben,Johnson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,3,MID,45,WHU
636,Nathan,Trott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,1,GK,40,WHU
637,Moses,Makasi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WHU
638,Reece,Burke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WHU
639,Josh,Cullen,0,0,2,6,0,0.6,7.2,0.0,0,7,0.8,0,0,0,0.0,45,3,MID,45,WHU
640,João Mário,Naval Costa Eduardo,2,1,46,1021,14,294.9,176.0,191.0,5,170,66.1,4,0,0,0.2,60,3,MID,65,WHU
641,Reece,Oxford,0,0,1,4,0,0.0,3.0,0.0,0,2,0.3,0,0,0,0.0,45,2,DEF,45,WHU
642,Jordan,Hugill,0,0,3,22,0,0.4,0.0,0.0,0,4,0.0,0,0,0,0.0,49,4,FWD,55,WHU
643,Patrice,Evra,0,0,2,227,10,6.0,42.8,0.0,0,32,5.0,0,0,0,0.2,41,2,DEF,45,WHU
644,Marcus,Browne,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WHU
645,Josh,Pask,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,2,DEF,40,WHU
646,Grady,Diangana,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,3,MID,45,WHU
